gvkey,iid,datadate,tic,exchg,,,
174700,2,2024-03-31,GSL,11,,,
174729,1,2024-02-29,TNL,11,,,
174738,1,2024-02-29,MLFB,19,,,
174744,1,2024-02-29,EVR,11,,,
174744,1,2024-03-31,EVR,11,,,
174840,1,2024-02-29,DWM,17,,,
174841,1,2024-02-29,DTH,17,,,
174842,1,2024-02-29,AIVL,17,,,
174843,1,2024-02-29,DEW,17,,,
174844,1,2024-02-29,DFE,17,,,
174845,1,2024-02-29,DHS,17,,,
174846,1,2024-02-29,AIVI,17,,,
174847,1,2024-02-29,DOL,17,,,
174848,1,2024-02-29,DIM,17,,,
174849,1,2024-02-29,DLS,17,,,
174854,1,2024-02-29,DNL,17,,,
174855,1,2024-02-29,DFJ,17,,,
174856,1,2024-02-29,DXJ,17,,,
174857,1,2024-02-29,DLN,17,,,
174858,1,2024-02-29,DON,17,,,
174861,1,2024-02-29,DTD,17,,,
174862,1,2024-02-29,DES,17,,,
174873,1,2024-02-29,TRLEF,19,,,
174886,1,2024-02-29,SYVN,19,,,
174887,1,2024-02-29,PMMTF,19,,,
174887,01C,2024-02-29,MMP.UN,7,,,
174888,1,2024-02-29,DDM,17,,,
174889,1,2024-02-29,MYY,17,,,
174890,1,2024-02-29,MVV,17,,,
174891,1,2024-02-29,SH,17,,,
174892,1,2024-02-29,DOG,17,,,
174893,1,2024-02-29,SSO,17,,,
174894,1,2024-02-29,PSQ,17,,,
174895,1,2024-02-29,QLD,17,,,
174896,1,2024-02-29,XPH,17,,,
174898,1,2024-02-29,XES,17,,,
174899,1,2024-02-29,KRE,17,,,
174900,1,2024-02-29,XOP,17,,,
174901,1,2024-02-29,XRT,17,,,
174902,1,2024-02-29,XME,17,,,
174926,1,2024-02-29,NXDT,11,,,
174929,1,2024-02-29,FBT,17,,,
174930,1,2024-02-29,FDN,17,,,
174937,1,2024-02-29,FXA,17,,,
174937,1,2024-03-31,FXA,17,,,
174941,1,2024-02-29,FXB,17,,,
174941,1,2024-03-31,FXB,17,,,
174942,1,2024-02-29,FXC,17,,,
174942,1,2024-03-31,FXC,17,,,
174944,1,2024-02-29,FXF,17,,,
174944,1,2024-03-31,FXF,17,,,
175006,1,2024-02-29,HRST,19,,,
175007,1,2024-02-29,ALGT,14,,,
175007,1,2024-03-31,ALGT,14,,,
175008,1,2024-02-29,FOLD,14,,,
175012,1,2024-02-29,BKUCF,19,,,
175012,01C,2024-02-29,BSK.,9,,,
175071,1,2024-02-29,ENRT,19,,,
175074,1,2024-02-29,AHRO,19,,,
175078,1,2024-02-29,CFPUF,19,,,
175078,01C,2024-02-29,CFX.,7,,,
175082,1,2024-02-29,PNGB,19,,,
175083,1,2024-02-29,NECB,14,,,
175113,1,2024-02-29,FTCS,14,,,
175118,1,2024-02-29,REOS,19,,,
175121,1,2024-02-29,GBNY,14,,,
175128,1,2024-02-29,CHGI,19,,,
175129,1,2024-02-29,NTEI,19,,,
175138,1,2024-02-29,SDS,17,,,
175139,1,2024-02-29,MZZ,17,,,
175140,1,2024-02-29,QID,17,,,
175141,1,2024-02-29,DXD,17,,,
175151,1,2024-02-29,SNANF,19,,,
175177,1,2024-02-29,ITB,21,,,
175178,1,2024-02-29,ITA,21,,,
175179,1,2024-02-29,IAT,17,,,
175180,1,2024-02-29,IMCB,17,,,
175181,1,2024-02-29,IMCG,17,,,
175182,1,2024-02-29,IMCV,14,,,
175183,1,2024-02-29,ISCB,17,,,
175184,1,2024-02-29,ISCG,17,,,
175188,1,2024-02-29,LGIQ,19,,,
175190,1,2024-02-29,PEY,14,,,
175191,1,2024-02-29,PGJ,14,,,
175193,1,2024-02-29,ISCV,17,,,
175194,1,2024-02-29,SUSA,17,,,
175195,1,2024-02-29,EFV,21,,,
175196,1,2024-02-29,EFG,21,,,
175197,1,2024-02-29,IWC,17,,,
175201,1,2024-02-29,PBW,17,,,
175202,1,2024-02-29,PWB,17,,,
175203,1,2024-02-29,PWV,17,,,
175204,1,2024-02-29,XMMO,17,,,
175206,1,2024-02-29,XSVM,17,,,
175207,1,2024-02-29,XSMO,17,,,
175208,1,2024-02-29,XMVM,17,,,
175209,1,2024-02-29,IAK,17,,,
175210,1,2024-02-29,IAI,17,,,
175211,1,2024-02-29,IHI,17,,,
175212,1,2024-02-29,IHF,17,,,
175212,1,2024-03-31,IHF,17,,,
175213,1,2024-02-29,IHE,17,,,
175213,1,2024-03-31,IHE,17,,,
175215,1,2024-02-29,IEZ,17,,,
175216,1,2024-02-29,IEO,21,,,
175221,1,2024-02-29,NLSC,19,,,
175226,1,2024-02-29,GSG,17,,,
175230,1,2024-02-29,ORAAF,19,,,
175230,01C,2024-02-29,ORA.,7,,,
175263,1,2024-02-29,WU,11,,,
175263,1,2024-03-31,WU,11,,,
175264,90,2024-02-29,WNS,11,,,
175265,1,2024-02-29,AGD,11,,,
175265,1,2024-03-31,AGD,11,,,
175269,1,2024-02-29,CELH,14,,,
175271,1,2024-02-29,SNMP,12,,,
175272,1,2024-02-29,OFSI,19,,,
175299,1,2024-02-29,DLPN,14,,,
175300,1,2024-02-29,UPCO,19,,,
175304,1,2024-02-29,WHYRF,19,,,
175304,01C,2024-02-29,WHY.,9,,,
175307,1,2024-02-29,DEI,11,,,
175312,01C,2024-02-29,AVX.,9,,,
175313,1,2024-02-29,CNCT,19,,,
175315,1,2024-02-29,CYFRF,19,,,
175319,1,2024-02-29,HBI,11,,,
175327,1,2024-02-29,MWWC,19,,,
175342,1,2024-02-29,TAOP,14,,,
175359,1,2024-02-29,HPYCF,19,,,
175359,01C,2024-02-29,HPY.,9,,,
175396,1,2024-02-29,DFTC,19,,,
175404,1,2024-02-29,FSLR,14,,,
175414,1,2024-02-29,VOE,17,,,
175417,1,2024-02-29,VOT,17,,,
175424,1,2024-02-29,SNOA,14,,,
175442,90,2024-02-29,EDU,11,,,
175449,1,2024-02-29,ARBV,19,,,
175457,1,2024-02-29,BYRN,14,,,
175467,1,2024-02-29,ESYL,19,,,
175474,1,2024-02-29,BHSIF,19,,,
175474,01C,2024-02-29,BHS.,9,,,
175490,1,2024-02-29,YTEN,14,,,
175493,1,2024-02-29,ACKRF,19,,,
175493,01C,2024-02-29,AMK.,9,,,
175495,1,2024-02-29,TIGCF,19,,,
175495,01C,2024-02-29,TIG.,9,,,
175500,1,2024-02-29,CLYLF,19,,,
175500,01C,2024-02-29,CDZ.,7,,,
175503,1,2024-02-29,GORO,12,,,
175505,1,2024-02-29,LEXX,14,,,
175506,1,2024-02-29,MSRM,19,,,
175507,1,2024-02-29,MIMZF,19,,,
175507,01C,2024-02-29,NHK.,7,,,
175508,1,2024-02-29,RVCB,19,,,
175514,1,2024-02-29,PGEZF,19,,,
175514,01C,2024-02-29,PGE.,9,,,
175518,1,2024-02-29,ROSGQ,19,,,
175523,1,2024-02-29,GSAT,12,,,
175527,1,2024-02-29,PCQRF,19,,,
175527,01C,2024-02-29,PCQ.,9,,,
175531,1,2024-02-29,HPIL,19,,,
175532,1,2024-02-29,WCRS,19,,,
175532,1,2024-03-31,WCRS,19,,,
175533,1,2024-02-29,INFIQ,19,,,
175545,1,2024-02-29,PEHD,19,,,
175548,1,2024-02-29,NEGXF,19,,,
175548,01C,2024-02-29,NXG.,9,,,
175553,1,2024-02-29,BNGI,19,,,
175560,1,2024-02-29,PRRWF,19,,,
175560,01C,2024-02-29,PLC.,7,,,
175570,1,2024-02-29,PRFZ,14,,,
175577,1,2024-02-29,RXI,17,,,
175578,1,2024-02-29,MXI,17,,,
175579,1,2024-02-29,EXI,17,,,
175580,1,2024-02-29,JXI,17,,,
175581,1,2024-02-29,KXI,17,,,
175583,1,2024-02-29,CVY,17,,,
175595,1,2024-02-29,GSPE,19,,,
175601,1,2024-02-29,NMLSF,19,,,
175606,1,2024-02-29,DAC,11,,,
175606,1,2024-03-31,DAC,11,,,
175607,1,2024-02-29,FRST,14,,,
175616,1,2024-02-29,BDIMF,19,,,
175616,01C,2024-02-29,BDI.,7,,,
175635,1,2024-02-29,CAF,11,,,
175635,1,2024-03-31,CAF,11,,,
175649,1,2024-02-29,ISCO,19,,,
175652,1,2024-02-29,NILA,19,,,
175654,1,2024-02-29,WLDN,14,,,
175661,1,2024-02-29,NVDEF,19,,,
175661,01C,2024-02-29,NGE.,9,,,
175662,1,2024-02-29,INCAF,19,,,
175662,01C,2024-02-29,INCA.,9,,,
175664,01C,2024-02-29,RYE.,9,,,
175674,1,2024-02-29,COHN,12,,,
175684,1,2024-02-29,PMAH,19,,,
175686,1,2024-02-29,PRIM,11,,,
175689,1,2024-02-29,AWI,11,,,
175689,1,2024-03-31,AWI,11,,,
175692,1,2024-02-29,PRN,14,,,
175693,1,2024-02-29,PSL,14,,,
175695,1,2024-02-29,PTH,14,,,
175696,1,2024-02-29,PYZ,14,,,
175697,1,2024-02-29,PFI,14,,,
175698,1,2024-02-29,PTF,14,,,
175699,1,2024-02-29,PEZ,14,,,
175702,1,2024-02-29,PXI,14,,,
175722,1,2024-02-29,TRUX,19,,,
175722,1,2024-03-31,TRUX,19,,,
175724,1,2024-02-29,HLXW,19,,,
175726,1,2024-02-29,EVX,17,,,
175727,1,2024-02-29,SLX,17,,,
175731,1,2024-02-29,IMHC,19,,,
175798,1,2024-02-29,LFBCF,19,,,
175798,1,2024-03-31,LFBCF,19,,,
175798,01C,2024-02-29,LBS.,7,,,
175798,01C,2024-03-31,LBS.,7,,,
175861,1,2024-02-29,BHPA,19,,,
175869,1,2024-02-29,CHME,19,,,
175872,1,2024-02-29,PSP,17,,,
175873,1,2024-02-29,ERTH,17,,,
175900,1,2024-02-29,SBH,11,,,
175908,1,2024-02-29,WFCF,14,,,
175955,1,2024-02-29,IPGP,14,,,
175966,1,2024-02-29,CPRX,14,,,
175969,1,2024-02-29,SAGD,19,,,
175982,1,2024-02-29,CSIQ,14,,,
175985,1,2024-02-29,RSPM,17,,,
175986,1,2024-02-29,RSPG,17,,,
175987,1,2024-02-29,RSPN,17,,,
175988,1,2024-02-29,RSPT,17,,,
175989,1,2024-02-29,RSPF,17,,,
175990,1,2024-02-29,RSPH,17,,,
175991,1,2024-02-29,RSPU,17,,,
175992,1,2024-02-29,RSPD,17,,,
175993,1,2024-02-29,RSPS,17,,,
176000,1,2024-02-29,VTXB,19,,,
176004,1,2024-02-29,VTMC,19,,,
176007,01C,2024-02-29,ZNC.H,9,,,
176017,1,2024-02-29,ATHXQ,19,,,
176021,1,2024-02-29,ALLT,14,,,
176022,1,2024-02-29,EBS,11,,,
176032,1,2024-02-29,ISDXF,19,,,
176032,01C,2024-02-29,XCB.,7,,,
176035,1,2024-02-29,NLST,19,,,
176041,1,2024-02-29,ISHXF,19,,,
176041,01C,2024-02-29,XGB.,7,,,
176042,1,2024-02-29,IOOXF,19,,,
176042,01C,2024-02-29,XLB.,7,,,
176045,01C,2024-02-29,XCG.,7,,,
176046,1,2024-02-29,INCC,19,,,
176047,1,2024-02-29,IXCVF,19,,,
176047,01C,2024-02-29,XCV.,7,,,
176060,1,2024-02-29,VYM,17,,,
176062,01C,2024-02-29,DF.,7,,,
176064,1,2024-02-29,CRGEQ,19,,,
176071,1,2024-02-29,DSI,17,,,
176082,1,2024-02-29,PBSV,19,,,
176092,1,2024-02-29,AER,11,,,
176093,1,2024-02-29,FOF,11,,,
176093,1,2024-03-31,FOF,11,,,
176103,1,2024-02-29,NOA,11,,,
176103,1,2024-03-31,NOA,11,,,
176103,01C,2024-02-29,NOA.,7,,,
176103,01C,2024-03-31,NOA.,7,,,
176105,01C,2024-02-29,CE.,9,,,
176133,1,2024-02-29,MAKOF,19,,,
176133,01C,2024-02-29,MKO.,9,,,
176137,1,2024-02-29,AMLM,19,,,
176142,1,2024-02-29,ETY,11,,,
176142,1,2024-03-31,ETY,11,,,
176152,90,2024-02-29,OMAB,14,,,
176161,1,2024-02-29,CHHE,19,,,
176169,1,2024-02-29,KNDI,14,,,
176172,1,2024-02-29,XMHQ,17,,,
176174,1,2024-02-29,EQWL,17,,,
176176,1,2024-02-29,PGF,17,,,
176180,1,2024-02-29,MSCLF,19,,,
176180,01C,2024-02-29,MSCL.,7,,,
176185,1,2024-02-29,PGZFF,19,,,
176185,01C,2024-02-29,PGZ.,9,,,
176193,01C,2024-02-29,CRB.,9,,,
176198,1,2024-02-29,IGXT,19,,,
176198,01C,2024-02-29,IGX.,7,,,
176203,1,2024-02-29,SBKO,19,,,
176224,1,2024-02-29,FTDS,14,,,
176227,1,2024-02-29,JUGRF,19,,,
176227,01C,2024-02-29,JUGR.,9,,,
176230,1,2024-02-29,DDNFF,19,,,
176230,01C,2024-02-29,ADZ.,9,,,
176237,1,2024-02-29,AFFY,19,,,
176249,1,2024-02-29,TAST,14,,,
176249,1,2024-03-31,TAST,14,,,
176251,2,2024-02-29,III,14,,,
176256,1,2024-02-29,PTMN,14,,,
176260,90,2024-02-29,MLCO,14,,,
176270,1,2024-02-29,GMVMF,19,,,
176270,01C,2024-02-29,GMV.,9,,,
176276,1,2024-02-29,AFFU,19,,,
176278,1,2024-02-29,HENC,19,,,
176280,1,2024-02-29,NDTP,19,,,
176286,1,2024-02-29,POWA,17,,,
176287,1,2024-02-29,CSD,17,,,
176304,1,2024-02-29,RTC,14,,,
176313,1,2024-02-29,RWX,17,,,
176314,1,2024-02-29,PKW,14,,,
176319,01C,2024-02-29,LCX.,9,,,
176333,1,2024-02-29,BTZ,11,,,
176333,1,2024-03-31,BTZ,11,,,
176340,01C,2024-02-29,CTN.,9,,,
176343,1,2024-02-29,CLNE,14,,,
176346,1,2024-02-29,PFIE,14,,,
176362,1,2024-02-29,AVAV,14,,,
176366,01C,2024-02-29,FNR.,9,,,
176368,1,2024-02-29,ECRFF,19,,,
176368,01C,2024-02-29,ECR.,9,,,
176378,1,2024-02-29,REED,19,,,
176380,1,2024-02-29,GRCMF,19,,,
176380,01C,2024-02-29,GCOM.,9,,,
176393,1,2024-02-29,DBO,17,,,
176394,1,2024-02-29,DBP,17,,,
176395,1,2024-02-29,DBB,17,,,
176397,1,2024-02-29,DBA,17,,,
176398,1,2024-02-29,DBE,17,,,
176400,1,2024-02-29,SICNF,19,,,
176400,01C,2024-02-29,SIC.,9,,,
176408,1,2024-02-29,MVO,11,,,
176413,1,2024-02-29,PBNK,19,,,
176419,01C,2024-02-29,HXU.,7,,,
176420,01C,2024-02-29,HXD.,7,,,
176433,1,2024-02-29,IGSB,14,,,
176433,1,2024-03-31,IGSB,14,,,
176434,1,2024-02-29,TLH,17,,,
176434,1,2024-03-31,TLH,17,,,
176435,1,2024-02-29,IEI,14,,,
176435,1,2024-03-31,IEI,14,,,
176436,1,2024-02-29,USIG,14,,,
176436,1,2024-03-31,USIG,14,,,
176437,1,2024-02-29,GBF,17,,,
176437,1,2024-03-31,GBF,17,,,
176438,1,2024-02-29,IGIB,14,,,
176438,1,2024-03-31,IGIB,14,,,
176439,1,2024-02-29,SHV,14,,,
176439,1,2024-03-31,SHV,14,,,
176440,1,2024-02-29,GVI,21,,,
176440,1,2024-03-31,GVI,21,,,
176466,1,2024-02-29,FPBC,19,,,
176469,1,2024-02-29,JADA,19,,,
176471,1,2024-02-29,ALXXF,19,,,
176471,01C,2024-02-29,XX.,9,,,
176477,1,2024-02-29,RMESF,19,,,
176480,1,2024-02-29,CWI,17,,,
176482,1,2024-02-29,SKTO,19,,,
176503,1,2024-02-29,UEEC,19,,,
176523,1,2024-02-29,NCMI,14,,,
176529,1,2024-02-29,AMYZF,19,,,
176529,01C,2024-02-29,AMY.,9,,,
176541,1,2024-02-29,RWM,17,,,
176542,1,2024-02-29,SAA,17,,,
176543,1,2024-02-29,SBB,17,,,
176544,1,2024-02-29,SDD,17,,,
176545,1,2024-02-29,UWM,17,,,
176548,1,2024-02-29,TWM,17,,,
176554,1,2024-02-29,JAMN,19,,,
176559,1,2024-02-29,AOD,11,,,
176559,1,2024-03-31,AOD,11,,,
176560,1,2024-02-29,GDL,11,,,
176560,1,2024-03-31,GDL,11,,,
176560,6,2024-02-29,GDL.PC,11,,,
176561,1,2024-02-29,QQQX,14,,,
176561,1,2024-03-31,QQQX,14,,,
176567,1,2024-02-29,SMCI,14,,,
176572,1,2024-02-29,AVNW,14,,,
176578,1,2024-02-29,HREEF,19,,,
176578,01C,2024-02-29,HRE.H,9,,,
176581,1,2024-02-29,RGLG,19,,,
176586,1,2024-02-29,GII,17,,,
176591,1,2024-02-29,EIG,11,,,
176591,1,2024-03-31,EIG,11,,,
176593,1,2024-02-29,PRTS,14,,,
176600,1,2024-02-29,ITNS,19,,,
176602,1,2024-02-29,ESGR,14,,,
176606,1,2024-02-29,DIG,17,,,
176607,1,2024-02-29,SIJ,17,,,
176609,1,2024-02-29,DUG,17,,,
176610,1,2024-02-29,SCC,17,,,
176611,1,2024-02-29,RXD,17,,,
176612,1,2024-02-29,SKF,17,,,
176613,1,2024-02-29,UYM,17,,,
176614,1,2024-02-29,RXL,17,,,
176616,1,2024-02-29,UYG,17,,,
176617,1,2024-02-29,UXI,17,,,
176619,1,2024-02-29,ROM,17,,,
176620,1,2024-02-29,SSG,17,,,
176621,1,2024-02-29,USD,17,,,
176622,1,2024-02-29,UCC,17,,,
176623,1,2024-02-29,URE,17,,,
176624,1,2024-02-29,UPW,17,,,
176625,1,2024-02-29,SDP,17,,,
176627,1,2024-02-29,SRS,17,,,
176628,1,2024-02-29,REW,17,,,
176629,1,2024-02-29,SMN,17,,,
176630,1,2024-02-29,UGE,17,,,
176631,1,2024-02-29,SZK,17,,,
176636,1,2024-02-29,HROW,14,,,
176638,1,2024-02-29,MOCI,19,,,
176647,01C,2024-02-29,CMO.H,9,,,
176652,1,2024-02-29,CELJF,19,,,
176670,1,2024-02-29,ARAY,14,,,
176692,1,2024-02-29,IPIX,19,,,
176699,1,2024-02-29,FXY,17,,,
176701,1,2024-02-29,IBKR,14,,,
176701,1,2024-03-31,IBKR,14,,,
176703,1,2024-02-29,ESSA,14,,,
176703,1,2024-03-31,ESSA,14,,,
176712,1,2024-02-29,QCLN,14,,,
176713,1,2024-02-29,QQXT,14,,,
176722,1,2024-02-29,VSMR,19,,,
176725,1,2024-02-29,BBDC,11,,,
176725,1,2024-03-31,BBDC,11,,,
176730,1,2024-02-29,NNAX,19,,,
176735,01C,2024-02-29,YCM.,7,,,
176736,1,2024-02-29,MPIR,19,,,
176742,1,2024-02-29,UUP,17,,,
176743,1,2024-02-29,UDN,17,,,
176751,1,2024-02-29,GRCAF,19,,,
176751,01C,2024-02-29,GRC.,7,,,
176752,1,2024-02-29,LBAS,19,,,
176753,1,2024-02-29,WNLV,19,,,
176756,1,2024-02-29,LBYE,19,,,
176766,1,2024-02-29,TFSL,14,,,
176766,1,2024-03-31,TFSL,14,,,
176768,1,2024-02-29,BLIN,14,,,
176785,1,2024-02-29,NEWH,19,,,
176786,1,2024-02-29,CRECF,19,,,
176786,01C,2024-02-29,CRE.,9,,,
176793,1,2024-02-29,EXG,11,,,
176793,1,2024-03-31,EXG,11,,,
176794,1,2024-02-29,NIE,11,,,
176794,1,2024-03-31,NIE,11,,,
176795,1,2024-02-29,EES,17,,,
176796,1,2024-02-29,EPS,17,,,
176798,1,2024-02-29,WTV,17,,,
176799,1,2024-02-29,EZM,17,,,
176814,1,2024-02-29,TOBAF,19,,,
176826,1,2024-02-29,TNPH,19,,,
176828,1,2024-02-29,CARE,14,,,
176832,01C,2024-02-29,WMK.,9,,,
176836,1,2024-02-29,PDP,14,,,
176840,1,2024-02-29,REI,12,,,
176842,1,2024-02-29,CRSB,19,,,
176854,1,2024-02-29,MIDLF,19,,,
176854,01C,2024-02-29,MD.,9,,,
176864,1,2024-02-29,ICDXF,19,,,
176864,01C,2024-02-29,XRB.,7,,,
176865,1,2024-02-29,ISDJF,19,,,
176865,01C,2024-02-29,XDV.,7,,,
176866,1,2024-02-29,ISHAF,19,,,
176866,01C,2024-02-29,XTR.,7,,,
176867,1,2024-02-29,ITP,12,,,
176886,1,2024-02-29,VEU,17,,,
176893,1,2024-02-29,MLRT,19,,,
176899,10,2024-02-29,SD,11,,,
176899,10,2024-03-31,SD,11,,,
176914,1,2024-02-29,CQP,11,,,
176923,1,2024-02-29,GOTRF,19,,,
176923,01C,2024-02-29,GOT.,9,,,
176928,1,2024-02-29,BR,11,,,
176928,1,2024-03-31,BR,11,,,
176952,1,2024-02-29,MBB,14,,,
176952,1,2024-03-31,MBB,14,,,
176958,1,2024-02-29,GALOF,19,,,
176958,01C,2024-02-29,GRI.,9,,,
176973,1,2024-02-29,GLRE,14,,,
176977,1,2024-02-29,HNRC,19,,,
176992,1,2024-02-29,DMAC,14,,,
176999,1,2024-02-29,SAR,11,,,
176999,1,2024-03-31,SAR,11,,,
177000,1,2024-02-29,GXC,17,,,
177001,1,2024-02-29,GMF,17,,,
177004,1,2024-02-29,SPEM,17,,,
177009,1,2024-02-29,FRBA,14,,,
177030,1,2024-02-29,GUESF,19,,,
177044,01C,2024-02-29,SGZ.,9,,,
177052,1,2024-02-29,EOD,11,,,
177052,1,2024-03-31,EOD,11,,,
177053,1,2024-02-29,IAE,11,,,
177053,1,2024-03-31,IAE,11,,,
177055,1,2024-02-29,JCE,11,,,
177055,1,2024-03-31,JCE,11,,,
177058,1,2024-02-29,SPCB,14,,,
177067,1,2024-02-29,CPLP,14,,,
177069,1,2024-02-29,PFF,14,,,
177069,1,2024-03-31,PFF,14,,,
177084,1,2024-02-29,CZA,17,,,
177088,1,2024-02-29,BX,11,,,
177104,1,2024-02-29,PPBV,19,,,
177108,1,2024-02-29,CNK,11,,,
177109,1,2024-02-29,CAI,11,,,
177109,1,2024-03-31,CAI,11,,,
177111,1,2024-02-29,TTGT,14,,,
177139,1,2024-02-29,BLV,17,,,
177139,1,2024-03-31,BLV,17,,,
177140,1,2024-02-29,BND,14,,,
177140,1,2024-03-31,BND,14,,,
177141,1,2024-02-29,BSV,17,,,
177141,1,2024-03-31,BSV,17,,,
177142,1,2024-02-29,BIV,17,,,
177142,1,2024-03-31,BIV,17,,,
177147,1,2024-02-29,PMCCF,19,,,
177149,1,2024-02-29,CYSXF,19,,,
177149,01C,2024-02-29,CPD.,7,,,
177152,1,2024-02-29,HYG,17,,,
177152,1,2024-03-31,HYG,17,,,
177187,1,2024-02-29,MEDH,19,,,
177189,1,2024-02-29,BYOC,19,,,
177190,1,2024-02-29,AVOI,19,,,
177207,1,2024-02-29,UNG,17,,,
177211,01C,2024-02-29,LCS.,7,,,
177211,01C,2024-03-31,LCS.,7,,,
177214,01C,2024-02-29,XMF.A,7,,,
177216,1,2024-02-29,PNNT,11,,,
177216,1,2024-03-31,PNNT,11,,,
177226,1,2024-02-29,USRM,19,,,
177227,1,2024-02-29,PODD,14,,,
177228,1,2024-02-29,NBY,12,,,
177240,1,2024-02-29,SPLM,19,,,
177244,1,2024-02-29,EDD,11,,,
177244,1,2024-03-31,EDD,11,,,
177257,1,2024-02-29,INFN,14,,,
177267,2,2024-02-29,TEL,11,,,
177267,2,2024-03-31,TEL,11,,,
177268,1,2024-02-29,AAPT,19,,,
177270,01C,2024-02-29,WSK.,9,,,
177276,1,2024-02-29,SPDW,17,,,
177278,1,2024-02-29,GWX,17,,,
177279,1,2024-02-29,AWP,11,,,
177279,1,2024-03-31,AWP,11,,,
177281,1,2024-02-29,CVAT,19,,,
177287,1,2024-02-29,JAZZ,14,,,
177315,1,2024-02-29,EGIO,14,,,
177318,1,2024-02-29,LUDG,19,,,
177335,1,2024-02-29,IMTH,19,,,
177358,1,2024-02-29,REM,21,,,
177359,1,2024-02-29,USRT,17,,,
177360,1,2024-02-29,REZ,17,,,
177367,1,2024-02-29,CDXC,14,,,
177374,1,2024-02-29,SHCMF,19,,,
177374,01C,2024-02-29,SMY.,9,,,
177376,2,2024-02-29,DFS,11,,,
177376,2,2024-03-31,DFS,11,,,
177380,1,2024-02-29,NBRFF,19,,,
177380,01C,2024-02-29,NBR.,9,,,
177386,1,2024-02-29,SMOG,17,,,
177394,1,2024-02-29,FLMCF,19,,,
177405,2,2024-02-29,HYMC,14,,,
177407,1,2024-02-29,FTC,14,,,
177408,1,2024-02-29,FRI,17,,,
177409,1,2024-02-29,FXG,17,,,
177410,1,2024-02-29,FAD,14,,,
177411,1,2024-02-29,FXL,17,,,
177412,1,2024-02-29,FXO,17,,,
177413,1,2024-02-29,FXU,17,,,
177414,1,2024-02-29,FYX,14,,,
177415,1,2024-02-29,FAB,14,,,
177416,1,2024-02-29,FXZ,17,,,
177417,1,2024-02-29,FXR,17,,,
177418,1,2024-02-29,FXN,17,,,
177419,1,2024-02-29,FXH,17,,,
177420,1,2024-02-29,FXD,17,,,
177421,1,2024-02-29,FTA,14,,,
177422,1,2024-02-29,FEX,14,,,
177423,1,2024-02-29,FNX,14,,,
177424,1,2024-02-29,FGB,11,,,
177424,1,2024-03-31,FGB,11,,,
177425,1,2024-02-29,NHAWF,19,,,
177425,01C,2024-02-29,NAR.,9,,,
177426,1,2024-02-29,POET,14,,,
177426,01C,2024-02-29,PTK.,9,,,
177431,1,2024-02-29,FIW,17,,,
177432,1,2024-02-29,FCG,17,,,
177441,1,2024-02-29,CGW,17,,,
177443,1,2024-02-29,PHNMF,19,,,
177443,01C,2024-02-29,PHNM.,9,,,
177451,1,2024-02-29,LNCLF,19,,,
177451,01C,2024-02-29,LMG.,9,,,
177459,2,2024-02-29,CEWUF,19,,,
177459,02C,2024-02-29,CEW.,7,,,
177470,1,2024-02-29,FSMK,19,,,
177470,1,2024-03-31,FSMK,19,,,
177472,1,2024-02-29,NRTSF,19,,,
177473,01C,2024-02-29,SBN.,7,,,
177480,01C,2024-02-29,XCS.,7,,,
177481,1,2024-02-29,ISJSF,19,,,
177481,01C,2024-02-29,XEN.,7,,,
177482,01C,2024-02-29,XSU.,7,,,
177487,2,2024-02-29,VTGDF,19,,,
177524,1,2024-02-29,IMSUD,19,,,
177528,1,2024-02-29,TSSI,19,,,
177533,1,2024-02-29,BGY,11,,,
177533,1,2024-03-31,BGY,11,,,
177537,1,2024-02-29,HNW,12,,,
177537,1,2024-03-31,HNW,12,,,
177550,1,2024-02-29,CNNRF,19,,,
177550,1,2024-03-31,CNNRF,19,,,
177550,01C,2024-02-29,NET.UN,9,,,
177550,01C,2024-03-31,NET.UN,9,,,
177551,1,2024-02-29,URGYF,19,,,
177551,01C,2024-02-29,BFM.,9,,,
177556,1,2024-02-29,SPTI,17,,,
177556,1,2024-03-31,SPTI,17,,,
177557,1,2024-02-29,BIL,17,,,
177557,1,2024-03-31,BIL,17,,,
177558,1,2024-02-29,SPAB,17,,,
177558,1,2024-03-31,SPAB,17,,,
177559,1,2024-02-29,SPIP,17,,,
177560,1,2024-02-29,SPTL,17,,,
177560,1,2024-03-31,SPTL,17,,,
177594,1,2024-02-29,CMOXF,19,,,
177594,01C,2024-02-29,CWW.,7,,,
177598,1,2024-02-29,WTRE,17,,,
177601,1,2024-02-29,SVBL,19,,,
177601,01C,2024-02-29,SVB.,7,,,
177602,1,2024-02-29,GLGLF,19,,,
177602,01C,2024-02-29,GLG.,7,,,
177615,1,2024-02-29,NAHD,19,,,
177622,1,2024-02-29,ELCR,19,,,
177626,1,2024-02-29,BMOOF,19,,,
177626,01C,2024-02-29,MOON.,9,,,
177627,1,2024-02-29,YTFD,19,,,
177637,1,2024-02-29,AMC,11,,,
177640,1,2024-02-29,TIPT,14,,,
177640,1,2024-03-31,TIPT,14,,,
177644,1,2024-02-29,GRX,11,,,
177644,1,2024-03-31,GRX,11,,,
177646,1,2024-02-29,FISB,19,,,
177657,01C,2024-02-29,HFU.,7,,,
177658,01C,2024-02-29,HFD.,7,,,
177659,1,2024-02-29,RINO,19,,,
177660,1,2024-02-29,GMEV,19,,,
177662,1,2024-02-29,IDHQ,17,,,
